x,y,coral,ship,oil,metal,helium,species,mineability
14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,,0.0,0.0,0.0,0.0,0.0
14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,18,0.0,,0.0,0.0,0.0,0.0,0.0
14,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,21,0.0,0.0,0.0,0.0,0.0,,0.0
14,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,29,0.0,0.0,0.0,0.0,0.0,1.4057678770644504,0.0
14,30,0.0,0.0,0.0,0.0,0.0,0.4255528488943533,0.0
14,31,0.0,0.0,0.0,0.0,0.0,0.4919199135716048,0.0
14,32,0.0,0.0,0.0,0.0,0.0,0.2339693945142589,0.0
14,33,0.0,0.0,0.0,0.0,0.0,0.0171378486387661,0.0
14,34,0.8715491438655405,0.0,0.0,0.0,0.0,0.5777764039371428,0.0
14,35,0.0857162117506344,0.0,0.0,0.0,,0.5679078290093702,0.0
14,36,0.6493123956975992,0.0,0.0,0.0,0.0,0.7680672835624363,0.0
14,37,,,,,,,0.0
14,38,,,,,,,0.0
14,39,,,,,,,0.0
14,40,,,,,,,0.0
14,41,,,,,,,0.0
14,42,,,,,,,0.0
14,43,,,,,,,0.0
14,44,0.3601683828509301,0.0,0.0,0.0,0.0,0.9871465040885232,0.0
14,45,1.193369982279635,0.0,0.0,0.0,0.0,0.7404563606341442,0.0
14,46,1.244254805394326,0.0,0.0,0.0,0.0,0.0978607072355546,0.0
14,47,0.4660395804907405,0.0,0.0,0.0,0.0,0.0393581752527575,0.0
14,48,0.0,0.0,0.0,0.0,0.0,0.1868368486662259,0.0
14,49,0.0,0.0,0.0,0.0,0.0,0.5296282423416159,0.0
14,50,0.0,0.0,0.0,0.0,0.0,1.1014791795846712,0.0
14,51,,,0.0,0.0,0.0,0.0166311828113343,0.0
14,52,0.0,0.0,0.0,0.0,0.0,1.6469895751343793,0.0
14,53,0.0,0.0,0.0,0.0,0.0,1.2301152643708095,0.0
14,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,58,0.0,0.0,0.0,,0.0,0.0,0.0
14,59,0.0,0.0,0.0,,0.0,0.0,0.0
14,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,63,0.0,0.0,,0.0,0.0,0.0,0.0
14,64,0.0,0.0,0.0,,0.0,0.0,0.0
14,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,68,,0.0,0.0,0.0,0.0,0.0,0.0
14,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,70,0.0,0.0,,0.0,0.0,0.0,0.0
14,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,78,,0.0,0.0,0.0,0.0,0.0,0.0
14,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,80,0.0,0.0,0.0,,0.0,0.0,0.0
14,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,83,0.0,0.0,0.0,0.0,0.6,0.0,0.6
14,84,0.0,0.0,0.0,,0.6,0.0,0.6
14,85,0.0,0.0,0.0,0.0,0.6,0.0,0.6
14,86,0.0,0.0,0.0,0.0,0.6,0.0,0.6
14,87,0.0,0.0,0.0,,0.6,0.0,0.6
14,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,91,0.0,,0.0,0.0,0.0,0.0,0.0
14,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,93,0.0,0.0,,0.0,0.0,0.0,0.0
14,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,,0.0,0.0,0.0,0.0,0.0,0.0
15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2,0.0,0.0,0.0,,0.0,0.0,0.0
15,3,,0.0,0.0,0.0,0.0,0.0,0.0
15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,9,0.0,,0.0,0.0,0.0,0.0,0.0
15,10,0.0,,0.0,0.0,0.0,0.0,0.0
15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,13,0.0,,0.0,0.0,0.0,0.0,0.0
15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,21,,0.0,0.0,0.0,0.0,0.0,0.0
15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,29,0.0,0.0,0.0,0.0,0.0,0.5532766005548573,0.0
15,30,0.0,0.0,0.0,0.0,0.0,1.7181845882733675,0.0
15,31,0.0,0.0,0.0,0.0,0.0,0.5949818338707651,0.0
15,32,0.0,0.0,0.0,0.0,0.0,0.2363064006859383,0.0
15,33,0.0,0.0,0.0,0.0,,1.1977549827123315,0.0
15,34,0.896402053850269,0.0,0.0,0.0,0.0,1.016217710277026,0.0
15,35,0.0608633017659058,0.0,0.0,0.0,0.0,1.3661669716657443,0.0
15,36,0.6244594857128707,0.0,0.0,0.0,0.0,0.053763203981005,0.0
15,37,0.2762187656267543,0.0,0.0,0.0,0.0,1.1307521331249712,0.0
15,38,0.6636879464396305,0.0,0.0,0.0,0.0,0.0986141024459318,0.0
15,39,1.3311147540143329,0.0,0.0,0.0,0.0,1.751472756714204,0.0
15,40,,,,,,,0.0
15,41,0.2086966989255361,0.0,0.0,0.0,0.0,0.5715920838282328,0.0
15,42,0.5492021801853886,0.0,,,0.0,1.026968711815608,0.0
15,43,0.4644553748983531,0.0,,0.0,0.0,1.3941787444128448,0.0
15,44,0.3850212928356587,0.0,0.0,,0.0,0.982652133603234,0.0
15,45,1.2182228922643636,0.0,0.0,0.0,0.0,0.0528144934944222,0.0
15,46,1.2691077153790544,0.0,0.0,0.0,0.0,1.3099254490090142,0.0
15,47,0.4908924904754691,0.0,0.0,0.0,0.0,0.4071774953885981,0.0
15,48,0.0,0.0,0.0,0.0,0.0,1.6072933905460325,0.0
15,49,0.0,0.0,0.0,0.0,0.0,0.037458136618467,0.0
15,50,0.0,0.0,0.0,0.0,0.0,0.9293578360529056,0.0
15,51,0.0,0.0,0.0,0.0,0.0,0.6924162060115281,0.0
15,52,0.0,0.0,0.0,0.0,0.0,1.6199001371075017,0.0
15,53,0.0,0.0,0.0,,0.0,0.5884408760518304,0.0
15,54,0.0,0.0,0.0,0.0,0.0,,0.0
15,55,0.0,0.0,0.0,,0.0,0.0,0.0
15,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,58,0.0,0.0,,0.0,0.0,0.0,0.0
15,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,81,0.0,0.0,,0.0,0.0,0.0,0.0
15,82,0.0,0.0,0.0,0.0,0.6,0.0,0.6
15,83,0.0,0.0,0.0,0.0,0.6,0.0,0.6
15,84,0.0,0.0,0.0,0.0,0.6,0.0,0.6
15,85,0.0,0.0,0.0,0.0,0.6,0.0,0.6
15,86,0.0,0.0,0.0,0.0,0.6,0.0,0.6
15,87,0.0,0.0,0.0,0.0,0.6,0.0,0.6
15,88,0.0,0.0,0.0,,0.6,0.0,0.6
15,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,91,0.0,0.0,0.0,0.0,0.0,,0.0
15,92,0.0,0.0,0.0,,0.0,0.0,0.0
15,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,97,0.0,,0.0,0.0,0.0,0.0,0.0
15,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,0.0,0.0,0.0,,0.0,0.0,0.0
16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4,0.0,0.0,0.0,0.0,0.0,,0.0
16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,12,0.0,0.0,0.0,,0.0,0.0,0.0
16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,14,,0.0,0.0,0.0,0.0,0.0,0.0
16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,19,,0.0,0.0,0.0,0.0,0.0,0.0
16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,23,0.0,0.0,0.0,,0.0,0.0,0.0
16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,29,0.0,0.0,0.0,0.0,0.0,0.086607085354433,0.0
16,30,0.0,0.0,0.0,0.0,0.0,1.7757647060204906,0.0
16,31,0.0,0.0,0.0,0.0,0.0,0.5276956635631032,0.0
16,32,0.0,0.0,0.0,0.0,0.0,0.4454067096065114,0.0
16,33,0.0,0.0,0.0,0.0,0.0,1.977432445318472,0.0
16,34,,0.0,0.0,0.0,0.0,0.3463476343093205,0.0
16,35,0.4679734294273087,0.0,0.0,0.0,0.0,0.2710250367360441,0.0
16,36,,0.0,0.0,0.0,0.0,1.4555543101906312,0.0
16,37,0.6833288932881572,0.0,0.0,0.0,0.0,0.4544679137980628,0.0
16,38,0.2565778187782276,0.0,0.0,0.0,,0.3980142590420216,0.0
16,39,0.92400462635293,0.0,0.0,0.0,0.0,0.5800412679162124,0.0
16,40,,0.0,0.0,0.0,0.0,1.378479019282989,0.0
16,41,0.1984134287358667,0.0,0.0,0.0,0.0,0.98796618882977,0.0
16,42,0.9563123078467914,0.0,0.0,0.0,0.0,0.038569962074259,0.0
16,43,0.871565502559756,0.0,0.0,0.0,0.0,1.831736100839932,0.0
16,44,0.0220888348257441,0.0,,0.0,0.0,0.9778553644117846,0.0
16,45,0.8111127646029608,0.0,0.0,0.0,0.0,,0.0
16,46,0.8619975877176516,0.0,0.0,0.0,0.0,1.5486616951390055,0.0
16,47,0.0837823628140662,0.0,0.0,0.0,0.0,0.2763569356174296,0.0
16,48,0.0,0.0,0.0,0.0,0.0,0.6491343850993037,0.0
16,49,0.0,0.0,0.0,0.0,0.0,0.7819759180468215,0.0
16,50,0.0,0.0,0.0,0.0,0.0,0.7105023669214211,0.0
16,51,0.0,0.0,0.0,0.0,0.0,1.3567595639836731,0.0
16,52,0.0,0.0,0.0,0.0,0.0,0.1198304357926781,0.0
16,53,0.0,0.0,0.0,0.0,0.0,1.3695877904376612,0.0
16,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,58,,0.0,0.0,0.0,0.0,0.0,0.0
16,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,60,0.0,0.0,0.0,,0.0,0.0,0.0
16,61,0.0,0.0,,0.0,0.0,0.0,0.0
16,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,64,0.0,0.0,0.0,0.0,0.0,,0.0
16,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,67,0.0,0.0,0.0,0.0,0.0,,0.0
16,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,69,0.0,0.0,0.0,0.0,0.0,,0.0
16,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,71,0.0,0.0,0.0,,0.0,0.0,0.0
16,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,73,0.0,0.0,,0.0,0.0,0.0,0.0
16,74,,0.0,0.0,0.0,0.0,0.0,0.0
16,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,78,0.0,0.0,0.0,0.0,0.0,,0.0
16,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,80,0.0,0.0,0.0,,0.0,0.0,0.0
16,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,82,0.0,0.0,0.0,0.0,0.6,0.0,0.6
16,83,,0.0,0.0,0.0,0.6,0.0,0.0
16,84,0.0,0.0,0.0,0.0,0.6,0.0,0.6
16,85,0.0,,0.0,0.0,0.6,0.0,0.6
16,86,0.0,0.0,0.0,0.0,0.6,0.0,0.6
16,87,0.0,0.0,0.0,0.0,0.6,0.0,0.6
16,88,0.0,0.0,0.0,0.0,0.6,0.0,0.6
16,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,90,0.0,0.0,,0.0,0.0,0.0,0.0
16,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,93,0.0,0.0,0.0,0.0,0.0,,0.0
16,94,0.0,0.0,0.0,,0.0,0.0,0.0
16,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,0.0,,0.0
17,1,0.0,0.0,0.0,,0.0,0.0,0.0
17,2,,0.0,0.0,0.0,0.0,0.0,0.0
17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,9,0.0,,0.0,0.0,0.0,0.0,0.0
17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,23,,0.0,0.0,0.0,0.0,0.0,0.0
17,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,29,0.0,0.0,0.0,,0.0,1.637289651308012,0.0
17,30,0.0,0.0,0.0,0.0,0.0,0.5008965999358597,0.0
17,31,,0.0,0.0,0.0,0.0,0.3015347231142072,0.0
17,32,0.0,0.0,0.0,0.0,0.0,0.3240036391876537,0.0
17,33,0.0,0.0,0.0,0.0,0.0,0.77611215007183,0.0
17,34,0.0,0.0,0.0,,0.0,1.527675957086029,0.0
17,35,0.5714655863833871,0.0,0.0,0.0,0.0,0.7539354750504513,0.0
17,36,0.0078694024364223,0.0,0.0,0.0,0.0,1.8111016656971328,0.0
17,37,0.3561101225225386,0.0,0.0,0.0,0.0,0.1331098721205751,0.0
17,38,1.2960168345889234,0.0,0.0,0.0,0.0,0.6882812756067536,0.0
17,39,1.9634436421636257,0.0,0.0,0.0,0.0,0.0285326309996539,0.0
17,40,1.744761416358887,0.0,0.0,0.0,0.0,0.8993050429378149,0.0
17,41,0.8410255870748291,0.0,0.0,0.0,0.0,0.7488494423235708,0.0
17,42,,0.0,0.0,0.0,0.0,1.5701195409476745,0.0
17,43,0.1678735132509398,0.0,0.0,0.0,0.0,1.3795544427438369,0.0
17,44,1.0173501809849517,0.0,0.0,0.0,0.0,0.9727576997386777,0.0
17,45,1.8505517804136569,0.0,0.0,0.0,0.0,0.8730905547022718,0.0
17,46,1.9014366035283472,0.0,0.0,0.0,0.0,0.0654775415494958,0.0
17,47,0.0,0.0,0.0,0.0,0.0,0.6336983142875741,0.0
17,48,0.0,0.0,0.0,0.0,0.0,0.0817242731833683,0.0
17,49,0.0,0.0,,,0.0,1.841693830850908,0.0
17,50,0.0,0.0,0.0,0.0,0.0,0.4602475247300132,0.0
17,51,0.0,0.0,0.0,0.0,0.0,1.6670649632722565,0.0
17,52,0.0,0.0,0.0,0.0,0.0,0.6359149375501233,0.0
17,53,0.0,0.0,0.0,0.0,0.0,0.4079041078340388,0.0
17,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,67,0.0,0.0,0.0,0.0,0.0,,0.0
17,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,70,0.0,0.0,0.0,0.0,0.0,,0.0
17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,74,0.0,0.0,0.0,0.0,0.0,,0.0
17,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,76,0.0,0.0,,0.0,0.0,0.0,0.0
17,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,78,0.0,,0.0,0.0,0.0,0.0,0.0
17,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,80,0.0,0.0,0.0,0.0,0.5,0.0,0.5
17,81,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,82,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,83,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,84,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,85,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,86,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,87,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,88,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,89,0.0,0.0,0.0,0.0,0.6,0.0,0.6
17,90,0.0,0.0,0.0,0.0,,0.0,0.0
17,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,6,0.0,0.0,,0.0,0.0,0.0,0.0
18,7,0.0,0.0,0.0,0.0,,0.0,0.0
18,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,13,0.0,0.0,0.0,0.0,0.0,,0.0
18,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20,0.0,0.0,0.0,0.0,,0.0,0.0
18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,29,0.0,0.0,0.0,0.0,0.0,0.2160403727296329,0.0
18,30,0.0,0.0,0.0,0.0,0.0,0.0500159746307511,0.0
18,31,0.0,0.0,0.0,0.0,0.0,0.0449370903971576,0.0
18,32,0.0,0.0,0.0,0.0,0.0,0.0876512244941751,0.0
18,33,0.0,0.0,0.0,0.0,0.0,0.0283339392535315,0.0
18,34,0.0,0.0,0.0,,0.0,0.2902401261339931,0.0
18,35,0.0,0.0,0.0,0.0,0.0,0.5386298333961252,0.0
18,36,0.0,0.0,0.0,0.0,0.0,,0.0
18,37,0.0,0.0,0.0,0.0,0.0,0.356306240699783,0.0
18,38,0.6183615992259899,0.0,0.0,0.0,0.0,0.9433338735250938,0.0
